slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
-0.474256,0.461317,2.137195,1539.217147,0.542222,1461084.887454,15728.683282,1.018519,11362.424404,0.276622,0.013096,0.070044,1617.631877,-832.095608,-90.953709
0.379980,0.123002,6.420479,2891.322463,0.307639,535958.794007,14139.966512,0.725839,6181.676351,0.151574,0.016332,0.063766,3022.780134,362.895156,46.706613
-0.005140,-0.287100,7.540649,5622.404994,-0.515597,2184461.103458,18738.279174,0.328087,12367.315526,0.561166,0.020905,0.093824,6245.615655,137.513927,248.902672
0.359120,-0.396273,3.769482,5069.495483,0.291746,1410468.506407,10909.703253,0.452510,5604.113184,0.311168,0.014973,0.127344,2362.631182,142.932643,340.232859
-0.093544,-0.205621,5.153604,5574.177574,0.007984,3752082.086139,389.849435,0.980574,20023.100812,0.542763,0.022450,0.086263,4238.851492,-1059.772374,1531.554125
-0.073617,0.103292,6.504473,3581.976656,0.048605,1448614.513083,11198.483901,0.468650,20495.605155,0.172606,0.014999,0.053112,3836.621619,-251.256217,-209.702897
-0.664465,0.343681,4.738745,2616.667909,0.155990,1370176.474073,7263.657223,0.529315,10187.814267,0.215510,0.019343,0.133563,2019.828980,-598.877166,-71.931782
0.584870,-0.384632,2.131802,3741.857580,-0.155393,3727250.222099,1086.975087,0.341844,10225.100265,0.350311,0.021881,0.129131,18249.585482,3456.211084,3200.760704
-0.747774,-0.021155,5.023021,1547.555183,-0.044566,2151830.422303,1162.958933,1.150818,20652.859405,0.150011,0.010242,0.105783,2191.825970,-1629.606311,-2.314290
-0.236038,-0.338366,5.638770,3592.634004,0.248756,1582616.220726,3587.945296,0.640629,14209.578115,0.263473,0.010378,0.073875,4578.726259,-1136.813287,1107.253238
-0.703014,-0.300331,4.643616,7353.946132,-0.306425,918680.517784,5479.636771,1.278838,19363.127726,0.135640,0.014325,0.091775,7605.357804,-2834.469004,121.671561
0.463574,0.287811,5.978298,5015.626953,0.176916,1427726.570420,1986.170281,0.444141,7244.733671,0.330841,0.010757,0.144903,3942.958905,1024.386556,-708.705251
0.517651,0.426209,6.986778,3302.784317,-0.484705,883213.658548,10537.679842,1.058762,5440.640696,0.556342,0.012979,0.073009,1674.682621,377.515393,-595.439095
-0.664663,0.278503,2.558312,5819.393418,-0.186626,1267626.632330,3478.997740,0.924407,1059.329780,0.587067,0.017373,0.135608,5544.687324,-3429.652637,-666.981888
-0.379592,0.245560,6.106264,3916.659337,0.194096,2204059.298148,18293.256794,1.164431,12672.256196,0.339223,0.014518,0.063908,4195.736402,-1952.032666,-405.272507
-0.020217,0.555367,3.933876,4342.965585,-0.428088,933732.861187,3985.081929,0.310469,4468.368990,0.193390,0.012728,0.082928,4621.379373,-314.852788,-735.314014
0.561770,0.526541,8.144721,1579.721059,-0.416436,2183840.082133,8406.382282,0.308282,4346.290067,0.541728,0.020198,0.055934,1109.001416,65.697823,-105.819704
0.661941,0.375278,8.273714,2915.397354,-0.095615,3540906.618869,16760.346998,1.079031,17345.378380,0.506596,0.013784,0.134032,4991.234357,1703.286275,-2342.593157
-0.980612,-0.245560,3.762405,6338.302572,0.125268,3049385.825381,3480.164703,0.569713,15145.454277,0.642948,0.016389,0.096954,5773.582723,-4569.558640,20.715878
-0.164638,-0.218352,4.857142,5980.972184,-0.096307,1533720.539465,17161.475721,0.376741,9828.768995,0.192692,0.019053,0.149142,4112.636780,-94.488147,67.246403
-0.624210,-0.189647,7.132777,3783.420967,0.082650,1405045.450386,19913.800854,0.575553,13159.015568,0.386378,0.020539,0.134029,4726.378850,-1281.459506,168.244579
0.141110,0.499759,8.567973,6012.167137,-0.055554,1882644.722419,17116.455531,0.769064,6655.843925,0.429756,0.013085,0.099269,2816.867594,-58.013936,-1345.652863
-0.381432,0.400242,7.334438,3828.256947,-0.343143,539462.669275,5899.156098,0.810193,1985.308127,0.467604,0.023342,0.135417,3870.605746,-1660.524005,-787.223108
-0.350263,-0.129958,7.672711,6230.375134,0.308256,1938750.384413,4625.875025,0.635413,10751.291784,0.657031,0.014800,0.103180,5460.246033,-3434.197844,1549.620216
-0.674399,0.225384,6.375375,1705.689857,0.217299,1414874.453669,13671.827407,0.349577,13595.625327,0.110432,0.023945,0.112623,4134.481482,-482.668248,-25.335698
-0.966357,-0.465454,2.786070,1543.643481,0.310636,3325690.472773,17389.492299,0.665877,8579.577844,0.292162,0.015345,0.135386,0.000000,0.000000,0.000000
0.379907,-0.249442,2.315592,4626.636576,-0.498530,3255529.775209,11166.706500,0.595492,4073.629803,0.184764,0.022391,0.149420,2265.290831,441.856155,0.546762
-0.824497,0.314039,6.263361,3841.534705,0.515267,1082270.992065,2670.797558,1.040537,6839.082801,0.420805,0.021216,0.096567,4564.555171,-2368.727461,6.768541
-0.814090,0.463427,5.347741,3201.193643,-0.479843,3117129.906540,9937.411172,0.909552,16600.212829,0.436770,0.019164,0.076557,2265.291324,-1383.519470,-73.328527
0.373643,-0.524354,9.290076,3305.969114,-0.377179,1741332.785397,16733.288322,0.581849,8610.990896,0.653854,0.018306,0.112254,2748.118815,496.380696,749.422559
-0.934540,0.304249,3.865593,5173.868601,0.466173,996519.611055,725.862549,0.540722,2720.734993,0.193447,0.019936,0.084250,4616.619459,-975.697401,7.251333
0.874866,0.596229,2.819324,4886.876228,0.109420,3006098.876729,1056.081341,1.086697,18514.131198,0.360331,0.015396,0.101638,3251.043648,787.630646,-1330.230637
0.406241,0.567935,7.660715,6016.801248,0.116895,904304.677766,6542.576971,0.705897,5466.281515,0.152298,0.014612,0.119752,3705.398015,169.446058,-558.800187
0.692165,0.387570,7.601599,2005.190280,-0.330688,1796824.127154,7344.555561,0.983455,12159.301282,0.609994,0.021583,0.096508,2953.510460,1024.590745,-1550.733540
0.451521,0.074078,9.769814,1931.402077,-0.109380,3799006.985123,6339.409020,0.490114,3763.290984,0.648631,0.016506,0.115942,0.000000,0.000000,0.000000
0.409459,-0.373068,7.638815,2237.105414,-0.436249,3750059.171800,13345.101814,1.058821,4820.264841,0.421221,0.010834,0.066427,2250.280827,793.956111,434.447920
0.972250,-0.217747,9.919655,2232.863881,0.203977,1928016.579921,1468.812364,1.206160,13157.462390,0.158750,0.016044,0.119957,0.000000,0.000000,0.000000
-0.765631,-0.409844,5.055815,4136.607869,-0.469455,2472328.094235,10714.786282,0.979599,5026.215774,0.645602,0.012804,0.061107,3999.929690,-3158.642675,159.912516
0.527882,-0.056636,7.266633,3131.315955,-0.232645,1784333.700395,10502.371480,0.999503,6397.948271,0.142245,0.021604,0.118735,2863.789222,594.070195,-105.382924
0.746268,0.592047,7.292581,1928.487571,0.555258,3483406.972488,5524.789361,1.169282,2555.996260,0.202584,0.016522,0.128175,3507.686610,502.160909,-424.922643
-0.570086,-0.476660,8.089499,5407.297252,0.228701,1513150.422956,4110.390645,0.325381,799.725010,0.636751,0.014182,0.103936,2940.164747,-1465.719708,535.515221
-0.618252,-0.183054,8.115151,4800.067067,-0.002401,927399.453309,10936.401797,0.311031,19915.816889,0.460914,0.015109,0.067103,4053.539119,-1912.636358,209.041257
0.210204,-0.537166,7.768377,1922.154851,-0.234803,3291698.864624,3103.675323,0.921398,9381.609895,0.198083,0.016196,0.121585,711.131899,46.277081,216.424030
-0.167794,-0.267999,9.218264,3158.448888,0.112736,3348664.126014,18831.187635,0.314230,10882.379618,0.426494,0.021664,0.119424,0.000000,0.000000,0.000000
0.210162,-0.462529,7.149070,7337.523225,0.344238,2772393.213000,2400.388930,0.796539,12941.702056,0.178376,0.019185,0.066648,5953.485948,254.722169,1221.464642
0.447222,0.137980,8.116109,6081.719454,0.159666,1078141.770137,374.035589,1.116013,4405.861559,0.157468,0.017891,0.091002,11889.481873,1279.651257,-284.926612
0.891747,-0.282467,7.478992,7094.429140,-0.308155,3222091.642321,6090.805848,0.328646,19310.186221,0.392785,0.015891,0.126145,0.000000,0.000000,0.000000
-0.730219,-0.288284,9.725538,1721.179755,0.321060,767796.605375,960.944651,0.958249,19891.830469,0.436800,0.022183,0.056242,1174.579843,-1069.655182,168.626159
0.613991,0.081124,7.044476,3871.105058,0.518723,1856467.805714,11952.772716,0.898741,2310.886551,0.465170,0.012178,0.111572,3461.582930,1569.823167,811.898568
0.616616,-0.521136,5.708711,4305.829966,0.488790,2706701.356721,17379.726169,1.035709,2340.906888,0.142175,0.022248,0.090886,3094.402855,259.074541,319.813809
0.965097,-0.147216,8.379531,3320.135013,-0.275693,1841268.435775,17383.619883,1.025438,8244.006207,0.650195,0.015713,0.134663,0.000000,0.000000,0.000000
0.039446,-0.123528,4.859421,6668.997495,-0.452513,2221400.779541,12155.423888,1.052430,2021.793111,0.428081,0.020313,0.147125,4952.888969,65.782367,-740.497935
-0.430856,-0.345266,8.487562,6928.269528,0.273900,2159873.322190,15673.862375,0.379373,6605.547709,0.198474,0.021187,0.089722,4193.602658,-578.979809,335.790531
0.746158,0.192734,5.492627,6070.874513,-0.328487,2529553.702764,17928.028471,0.904659,11634.038963,0.193778,0.012991,0.068198,4917.292860,914.214309,-896.798693
0.425063,0.084598,4.820315,1872.932187,-0.478350,3138584.922236,1251.971966,1.195638,20022.169808,0.545664,0.018985,0.071982,2281.425829,1002.427665,-1302.161945
-0.830384,-0.125252,3.230432,5489.633483,0.376792,2416770.069439,17393.003993,1.227646,8352.891949,0.326745,0.014390,0.070691,5714.462793,-2445.785902,144.788686
0.234499,-0.428824,8.755597,3453.084727,-0.260570,1192870.107192,947.213344,0.350118,5058.380085,0.482055,0.019097,0.138402,9241.602979,1117.496875,2256.233772
-0.442100,0.562670,2.649951,2909.198774,-0.101644,3374610.287118,482.999682,0.821009,20593.479171,0.568370,0.011717,0.145721,2494.880733,-2207.700568,-718.772003
-0.602732,-0.049513,5.747882,5259.512980,0.523045,2503552.480061,4808.391111,0.953674,10592.130765,0.395743,0.020902,0.056351,4811.198167,-2198.261174,390.718654
-0.633581,0.325661,4.686586,3021.468015,-0.145276,2775377.841049,6149.626209,0.691945,2784.531594,0.303350,0.011926,0.082492,1625.217108,-523.720298,-115.615977
0.535246,-0.316344,4.760328,6663.755779,-0.246001,3358577.720578,6096.805143,0.934228,17131.035824,0.626858,0.015772,0.078953,5483.185820,3533.319111,2069.581595
0.215527,-0.588122,6.618354,3785.819813,-0.508419,3603377.805329,839.480098,1.078270,2633.767098,0.118499,0.011466,0.076914,3723.501850,130.780331,353.447525
-0.154637,-0.585436,9.024016,6182.263915,-0.430450,2628367.127275,2372.381426,0.781511,10579.539545,0.657543,0.013575,0.136518,12631.174734,-4104.353779,5833.974556
0.849846,-0.096161,7.105783,3168.161504,0.251664,3658459.123999,1134.592858,0.320962,20377.860289,0.133530,0.011297,0.066840,1798.383246,223.056937,113.924544
-0.810654,-0.350255,3.222321,1516.480161,0.478590,1661464.548200,8804.382534,1.224747,7310.141650,0.622484,0.017696,0.111532,1369.413730,-1269.989386,132.107879
0.598859,0.109894,4.039549,7018.490599,-0.363884,3208046.155027,5904.585839,0.864324,6951.184115,0.146010,0.017939,0.083393,6595.568177,777.439638,-681.982549
0.259362,0.046989,6.666499,4589.515144,0.229260,2776259.728074,19886.963734,0.777188,15432.167567,0.307136,0.019175,0.102919,3193.100828,847.506344,302.104662
0.731382,0.002528,2.359826,4631.863964,0.112789,2926541.513337,18980.214443,0.694032,10201.557599,0.626920,0.018534,0.100377,3305.333446,1690.235024,234.624143
0.959287,-0.458417,4.622532,4921.654495,0.466866,2103697.542368,2205.111314,0.500402,13168.178869,0.551636,0.018107,0.067006,4995.329641,2390.150079,2189.072741
-0.830016,0.549064,9.577148,2635.927535,-0.018102,1771312.079495,6532.449775,0.645479,14876.066667,0.612001,0.012319,0.073974,2187.417625,-1752.718487,-182.243670
0.282317,0.530695,9.117530,3162.622577,0.324901,3848225.570648,15651.938710,0.574758,11436.821530,0.412549,0.019733,0.119036,4469.072425,726.666930,-1784.690432
-0.233275,0.117692,9.368370,3856.881019,-0.386052,2890578.233279,15259.888553,0.314013,14736.344432,0.241482,0.020841,0.072659,2632.438019,-219.957865,-204.384831
0.357541,0.459721,2.589081,7425.495324,0.136119,3463530.467892,9619.417817,1.144630,8602.826534,0.413093,0.017249,0.119012,7762.090631,1116.146118,-3002.710871
0.694285,0.154663,3.829152,3521.793800,0.176236,3462915.303639,18068.297495,0.483440,18262.026691,0.408999,0.011113,0.124796,8844.156579,4363.070814,-726.815099
0.539267,-0.262818,2.190206,2487.018990,0.127459,2974160.861522,1924.160743,0.488822,13881.498551,0.163399,0.010756,0.131825,3330.930586,428.132775,486.161652
0.322637,-0.085515,4.678788,6022.407642,-0.102068,3114859.490106,12111.626858,0.896286,4646.446276,0.599138,0.011752,0.056901,6192.577073,3384.954583,482.090148
-0.623475,0.208240,9.593206,6491.577984,-0.153036,1163821.873627,173.446508,0.592204,2951.063602,0.164691,0.021126,0.145305,7423.983300,-919.396647,-152.252601
-0.312974,-0.041604,7.346220,3970.893773,-0.532965,1019677.049787,12895.463621,0.742327,6872.919927,0.403813,0.020649,0.104332,5642.601879,-1800.722091,-901.824343
-0.348620,-0.134721,9.154348,5253.677681,-0.556722,3300090.454755,19195.669006,0.558499,5839.745587,0.137222,0.022290,0.095702,3615.708836,-363.404051,-103.611878
0.883659,-0.370444,3.683461,2702.449906,-0.515872,3339377.861401,14178.100779,0.590735,15462.113802,0.169347,0.023307,0.101856,1747.421603,377.940952,87.683252
-0.449567,0.401362,9.080382,3881.198427,0.316210,1718407.276095,5727.786161,0.822948,11074.779385,0.158301,0.015886,0.052976,2803.832680,-657.898412,-170.696495
0.277224,0.386375,5.390833,5728.434707,-0.285991,3196983.611963,17221.962376,0.883936,9632.023196,0.254635,0.017762,0.098262,4877.055147,196.591659,-1334.265883
0.326629,-0.490256,4.706866,5041.178293,-0.226486,1896246.532807,11921.333460,0.433889,13794.044900,0.196693,0.013821,0.051163,4964.702774,487.124749,996.017995
0.967586,-0.084733,8.416120,3795.686651,0.422976,1952198.153496,10251.274380,1.000530,5762.489221,0.516014,0.012603,0.050652,1399.408686,569.971096,380.603203
-0.596097,-0.582349,9.656998,4074.070679,-0.074404,2439755.401921,9776.012834,0.475150,18534.427404,0.358400,0.023705,0.069802,4868.822494,-1497.347561,478.954181
0.657226,-0.272438,3.442301,6744.555214,0.435080,3979247.779541,15957.362807,0.419209,19116.750310,0.526797,0.013508,0.103589,5883.521627,1928.829909,2196.809088
-0.133354,-0.402831,4.159346,2005.791895,0.029340,2528367.105698,11924.258833,1.143630,14295.559370,0.290948,0.018354,0.073322,2161.541500,-416.547749,629.969568
-0.337367,-0.219904,4.461590,7140.542742,-0.112659,869866.290988,2253.647180,0.397226,13019.379507,0.177358,0.018415,0.071905,5659.331551,-907.239522,279.297537
-0.832743,0.074263,7.336355,5344.416987,-0.508888,3496575.453306,0.016979,0.532042,8445.328681,0.520344,0.017497,0.065979,4597.221565,-2347.705793,-178.643983
-0.588518,-0.509814,8.645027,4229.424464,-0.109452,1579828.725481,13400.525078,1.038635,9748.779984,0.554050,0.022665,0.083999,3223.716496,-2113.384237,573.927279
0.789649,0.316026,2.292117,4861.795211,-0.138097,2531567.578220,4898.470922,0.756809,19454.127106,0.173792,0.011283,0.102309,4144.042879,874.768899,-919.228920
0.883147,0.029841,3.448232,6004.465645,0.238594,2612353.452528,8229.672628,1.211373,17789.223159,0.464942,0.011420,0.101365,4937.233423,3008.299819,677.022060
0.021987,0.542567,4.041537,4524.368540,-0.537651,2699012.532995,3544.376857,0.997407,18694.295829,0.336774,0.018884,0.076033,5200.967994,-599.122351,-1841.296625
0.139310,0.442937,2.003616,4858.901305,-0.238569,875872.374828,14537.198483,0.991221,18683.434166,0.157026,0.021964,0.060225,5220.390370,-518.905195,-1434.262050
-0.619129,-0.408480,2.906077,2796.110660,0.217895,1417268.448125,16255.954540,0.646608,16892.630998,0.313782,0.010754,0.105095,1789.059925,-917.456126,329.431588
0.319466,-0.324077,7.554626,2021.255531,0.475187,3235639.346478,17300.837250,1.146582,5053.349161,0.258274,0.012925,0.051977,1920.983821,208.929680,445.433514
0.756268,0.561736,2.577632,6752.992471,0.301834,1706537.434517,18957.337886,0.463515,12364.444853,0.600212,0.020716,0.087514,6574.876561,2524.870661,-3034.772303
-0.409787,-0.292884,4.404653,7423.808715,0.198205,2138438.574439,14089.707222,0.906256,12573.562482,0.174929,0.016893,0.145325,8826.651445,-1921.243308,835.382676
0.206970,0.313492,5.320728,6897.471662,0.230314,1560058.408915,14849.196355,0.544695,17848.135497,0.589427,0.017025,0.134573,9036.670005,2190.914965,-3252.823758
-0.369463,-0.513996,7.380051,5443.085499,0.414263,3908420.907215,6186.242030,1.176995,11141.578870,0.291147,0.023322,0.075037,4171.858246,-1293.389936,820.726208
0.713581,-0.423452,8.340639,6429.340084,0.111764,2895087.670498,181.497282,1.190077,6796.869680,0.623344,0.012653,0.055738,4670.378888,1602.430186,2621.971136
0.103604,0.456143,6.010644,5911.491257,0.441407,3313762.052869,11477.277909,0.969399,18175.564313,0.396299,0.012562,0.052750,4504.082001,241.620766,-1732.976152
-0.535279,-0.233428,5.579850,6825.605953,-0.365949,2745051.767299,1228.910617,1.174240,5513.988833,0.281667,0.010065,0.076500,7346.144137,-2410.616560,74.259302
-0.876785,0.500469,2.127934,1513.700211,-0.218127,1110245.819078,3385.961895,0.402819,11172.182703,0.403547,0.011933,0.132746,3837.889029,-1545.977485,25.834756
0.790116,-0.016083,4.645341,2211.665399,-0.398182,2942770.216382,17958.775663,0.798480,18865.021714,0.430128,0.014287,0.141360,1442.605420,383.716597,-172.999195
0.543472,0.375625,2.890091,3301.226870,-0.277738,3169573.478614,11495.274134,0.846678,11692.121923,0.333076,0.018672,0.072080,3217.358772,460.599199,-1034.396376
-0.943372,0.380456,5.208200,5249.701075,-0.494363,2660626.563672,15676.598735,0.745947,14813.080171,0.268672,0.019608,0.065986,5079.317034,-1717.074901,8.932475
0.130577,0.373552,5.316115,3791.450720,-0.471206,1076312.854190,11784.803570,0.627592,14483.464285,0.644834,0.014681,0.124135,5063.664504,-65.641047,-3033.370793
-0.693945,-0.452123,4.080593,2301.710777,0.061777,1651405.094480,13508.161497,0.420943,8884.313668,0.545560,0.014736,0.091821,1442.597697,-882.691923,167.039719
-0.809585,-0.230921,5.618282,4726.516296,0.440586,1820861.283777,18704.549383,0.352446,13059.506755,0.634767,0.017631,0.148007,7859.202675,-3589.448366,353.515401
-0.157660,0.259022,8.281777,4192.930426,0.256108,997147.714463,10694.643424,0.625166,7746.940932,0.378951,0.017672,0.071223,3626.260381,-717.888950,-404.553692
0.473938,0.436859,3.952799,6407.279953,-0.207259,3852154.539704,9617.862620,0.954436,13429.179517,0.598012,0.022809,0.113046,4979.202403,1073.730395,-3395.390569
0.561627,-0.123790,4.770570,2242.499529,-0.328269,3251327.158540,16118.876146,1.032491,9273.519777,0.493475,0.018476,0.101115,3543.073194,1640.561985,-196.375135
-0.278500,-0.173127,5.391241,1774.998522,0.324582,1067502.867886,6137.747098,1.086910,12647.080074,0.520993,0.018618,0.088744,1689.305834,-870.893817,564.782205
-0.744362,-0.239403,2.790606,2992.178535,-0.292860,3048458.778559,13949.378807,0.748895,13140.443139,0.463424,0.016324,0.143938,3216.726871,-1864.377962,69.021377
-0.585391,-0.036611,8.077409,4149.023579,-0.128872,534636.005678,15293.773654,0.905571,2892.497547,0.509112,0.023312,0.071974,5111.795230,-2860.075122,-62.320795
